Battery Information - Sr.No. : 4027, Type : 1, Capacity : 10000
Time(UTC),          Lat(DEG),    Lon(DEG) ,     Alt(M),    GeoidSep,Phase,   std-Lat,std-Lon,std-alt,PDOP, NumSat,CNO(dbHZ),Volt(mV),Temp(°C)
2019/01/20 17:49:42.000000, 2000/00/00 00:00:00.000000, 56.986680121,-111.071601225,483.5,    -25.60,     1.40,  1.40,  1.10,    2.00,  1.65, 11,    39,       16535,   -12.25
2019/01/20 17:56:46.000000, 2000/00/00 00:00:00.000000, 56.986697051,-111.071608365,486.6,    -25.60,    -0.92,  1.50,  1.10,    2.10,  1.36, 12,    38,       16534,   -12.19
2019/01/20 18:03:50.000000, 2000/00/00 00:00:00.000000, 56.986682986,-111.071585902,479.7,    -25.60,    -1.10,  1.30,  1.00,    1.50,  1.39, 12,    39,       16533,   -12.13
2019/01/20 18:10:55.000000, 2000/00/00 00:00:00.000000, 56.986686879,-111.071584100,482.1,    -25.60,    -1.22,  1.50,  1.10,    1.60,  1.47, 12,    39,       16533,   -12.00
2019/01/20 18:18:02.000000, 2000/00/00 00:00:00.000000, 56.986679684,-111.071584802,482.1,    -25.60,    -3.72,  1.70,  1.20,    1.90,  1.45, 11,    37,       16533,   -11.88
2019/01/20 18:25:09.000000, 2000/00/00 00:00:00.000000, 56.986675324,-111.071562107,484.4,    -25.60,    -3.78,  1.60,  1.20,    1.70,  1.45, 11,    38,       16533,   -11.75
2019/01/20 18:32:12.000000, 2000/00/00 00:00:00.000000, 56.986682452,-111.071564333,485.6,    -25.60,     1.16,  1.60,  1.10,    1.50,  1.17, 12,    37,       16533,   -11.69
2019/01/20 18:39:21.000000, 2000/00/00 00:00:00.000000, 56.986684636,-111.071580541,478.9,    -25.60,    -3.54,  1.40,  1.10,    1.50,  1.28, 12,    39,       16533,   -11.50
2019/01/20 18:46:25.000000, 2000/00/00 00:00:00.000000, 56.986695430,-111.071603006,485.3,    -25.60,    -1.40,  1.30,  1.10,    1.50,  1.49, 10,    39,       16533,   -11.44
2019/01/20 18:53:33.000000, 2000/00/00 00:00:00.000000, 56.986708776,-111.071577427,484.1,    -25.60,    -3.66,  1.50,  1.20,    1.70,  1.49, 10,    39,       16533,   -11.31
2019/01/20 19:00:36.000000, 2000/00/00 00:00:00.000000, 56.986691065,-111.071587709,480.4,    -25.60,    -1.22,  1.40,  1.20,    1.80,  1.39, 12,    39,       16533,   -11.19
2019/01/20 19:07:40.000000, 2000/00/00 00:00:00.000000, 56.986685941,-111.071574981,485.6,    -25.60,    -1.22,  1.50,  1.10,    1.90,  1.54, 10,    38,       16533,   -11.13
2019/01/20 19:14:44.000000, 2000/00/00 00:00:00.000000, 56.986689367,-111.071601125,483.8,    -25.60,    -1.10,  1.30,  1.10,    1.80,  1.33, 11,    39,       16533,   -10.94
2019/01/20 19:21:48.000000, 2000/00/00 00:00:00.000000, 56.986698760,-111.071577507,481.4,    -25.60,    -0.98,  1.30,  1.10,    1.80,  1.32, 11,    40,       16533,   -10.81
2019/01/20 19:28:52.000000, 2000/00/00 00:00:00.000000, 56.986694046,-111.071565876,484.9,    -25.60,    -0.98,  1.40,  1.30,    2.70,  1.79, 09,    39,       16533,   -10.75
2019/01/20 19:36:01.000000, 2000/00/00 00:00:00.000000, 56.986689977,-111.071588636,482.6,    -25.60,    -3.72,  1.30,  1.20,    2.30,  1.75, 10,    38,       16533,   -10.63
2019/01/20 19:43:04.000000, 2000/00/00 00:00:00.000000, 56.986708796,-111.071610432,483.5,    -25.60,     1.34,  1.30,  1.20,    3.20,  1.81, 11,    38,       16533,   -10.50
2019/01/20 19:50:07.000000, 2000/00/00 00:00:00.000000, 56.986702472,-111.071586840,490.0,    -25.60,    -0.79,  1.20,  1.00,    2.00,  1.81, 11,    39,       16533,   -10.44
2019/01/20 19:57:10.000000, 2000/00/00 00:00:00.000000, 56.986714606,-111.071575105,489.5,    -25.60,    -0.92,  1.30,  1.20,    2.50,  1.79, 11,    37,       16533,   -10.31
2019/01/20 20:04:11.000000, 2000/00/00 00:00:00.000000, 56.986665008,-111.071583625,485.0,    -25.60,    -0.67,  1.20,  1.00,    1.90,  2.05, 10,    39,       16533,   -10.19
2019/01/20 20:11:13.000000, 2000/00/00 00:00:00.000000, 56.986708010,-111.071595672,485.9,    -25.60,    -0.85,  1.20,  1.20,    2.40,  1.98, 10,    38,       16532,   -10.19
2019/01/20 20:18:15.000000, 2000/00/00 00:00:00.000000, 56.986705054,-111.071567238,485.4,    -25.60,    -0.73,  1.40,  1.10,    1.90,  1.87, 10,    37,       16532,   -10.06
2019/01/20 20:25:19.000000, 2000/00/00 00:00:00.000000, 56.986679826,-111.071587929,484.2,    -25.60,    -1.04,  1.20,  1.20,    1.70,  1.74, 10,    39,       16532,   -9.94
2019/01/20 20:32:20.000000, 2000/00/00 00:00:00.000000, 56.986707637,-111.071590276,483.1,    -25.60,    -0.55,  1.30,  1.20,    1.90,  1.48, 11,    38,       16532,   -9.88
2019/01/20 20:39:22.000000, 2000/00/00 00:00:00.000000, 56.986699341,-111.071559979,481.8,    -25.60,    -0.61,  1.10,  1.00,    1.40,  1.43, 11,    39,       16532,   -9.81
2019/01/20 20:46:29.000000, 2000/00/00 00:00:00.000000, 56.986688978,-111.071599749,481.0,    -25.60,     2.08,  1.70,  1.20,    1.80,  1.37, 11,    37,       16532,   -9.69
2019/01/20 20:53:35.000000, 2000/00/00 00:00:00.000000, 56.986698663,-111.071590155,483.7,    -25.60,     2.14,  1.40,  1.00,    1.50,  1.31, 11,    40,       16531,   -9.69
2019/01/20 21:00:41.000000, 2000/00/00 00:00:00.000000, 56.986697025,-111.071580600,481.1,    -25.60,    -2.81,  1.70,  1.00,    1.50,  1.34, 11,    39,       16531,   -9.63
2019/01/20 21:07:41.000000, 2000/00/00 00:00:00.000000, 56.986682953,-111.071604986,480.9,    -25.60,    -0.61,  1.50,  1.10,    1.70,  1.42, 10,    39,       16529,   -9.56
2019/01/20 21:14:40.000000, 2000/00/00 00:00:00.000000, 56.986681974,-111.071584782,481.4,    -25.60,    -0.43,  2.50,  1.50,    2.60,  1.43, 09,    39,       16529,   -9.56
2019/01/20 21:21:39.000000, 2000/00/00 00:00:00.000000, 56.986698930,-111.071602869,481.9,    -25.60,    -0.49,  1.90,  1.20,    2.00,  1.37, 10,    38,       16528,   -9.38
2019/01/20 21:28:42.000000, 2000/00/00 00:00:00.000000, 56.986703406,-111.071592999,484.1,    -25.60,    -0.92,  2.00,  1.20,    2.20,  3.70, 07,    40,       16525,   -9.31
2019/01/20 21:35:45.000000, 2000/00/00 00:00:00.000000, 56.986702457,-111.071585121,480.8,    -25.60,    -0.73,  1.70,  1.10,    1.90,  1.48, 10,    40,       16525,   -9.25
2019/01/20 21:42:38.000000, 2000/00/00 00:00:00.000000, 56.986720179,-111.071601088,486.6,    -25.60,     0.06,  2.00,  1.20,    2.70,  1.84, 07,    42,       16524,   -9.25
2019/01/20 21:49:44.000000, 2000/00/00 00:00:00.000000, 56.986693135,-111.071572067,482.0,    -25.60,    -2.01,  2.00,  1.30,    2.20,  1.63, 08,    39,       16522,   -9.25
2019/01/20 21:56:41.000000, 2000/00/00 00:00:00.000000, 56.986711842,-111.071596342,487.2,    -25.60,    -0.24,  1.80,  1.20,    2.50,  1.72, 08,    40,       16519,   -9.31
2019/01/20 22:03:40.000000, 2000/00/00 00:00:00.000000, 56.986696792,-111.071584516,480.4,    -25.60,     0.24,  1.80,  1.30,    2.20,  1.84, 08,    41,       16517,   -9.25
2019/01/20 22:10:34.000000, 2000/00/00 00:00:00.000000, 56.986685742,-111.071631724,480.3,    -25.60,    -0.12,  1.50,  1.10,    2.40,  2.53, 07,    39,       16517,   -9.31
2019/01/20 22:17:28.000000, 2000/00/00 00:00:00.000000, 56.986719232,-111.071611884,485.1,    -25.60,     0.06,  1.30,  1.10,    1.80,  1.67, 09,    40,       16516,   -9.31
2019/01/20 22:24:23.000000, 2000/00/00 00:00:00.000000, 56.986697963,-111.071595252,482.7,    -25.60,     0.18,  1.40,  1.10,    2.50,  1.60, 11,    39,       16515,   -9.38
2019/01/20 22:31:16.000000, 2000/00/00 00:00:00.000000, 56.986698843,-111.071585666,485.4,    -25.60,    -0.06,  1.40,  1.40,    2.90,  1.91, 09,    39,       16515,   -9.31
2019/01/20 22:38:10.000000, 2000/00/00 00:00:00.000000, 56.986692743,-111.071588785,483.8,    -25.60,    -0.06,  1.20,  1.00,    1.80,  2.03, 09,    41,       16515,   -9.31
2019/01/20 22:45:04.000000, 2000/00/00 00:00:00.000000, 56.986668258,-111.071663559,475.6,    -25.60,     0.12,  1.60,  1.70,    2.20,  2.11, 09,    37,       16515,   -9.31
2019/01/20 22:52:13.000000, 2000/00/00 00:00:00.000000, 56.986675578,-111.071567692,480.4,    -25.60,    -4.64,  1.30,  1.40,    2.10,  2.12, 09,    39,       16515,   -9.31
2019/01/20 22:59:20.000000, 2000/00/00 00:00:00.000000, 56.986684389,-111.071591349,484.9,    -25.60,    -2.56,  1.20,  1.10,    1.70,  1.68, 11,    40,       16515,   -9.31
2019/01/20 23:06:13.000000, 2000/00/00 00:00:00.000000, 56.986701255,-111.071578440,479.5,    -25.60,     0.06,  1.40,  1.30,    1.80,  1.75, 09,    39,       16514,   -9.38
2019/01/20 23:13:19.000000, 2000/00/00 00:00:00.000000, 56.986671403,-111.071621695,480.7,    -25.60,    -2.26,  2.60,  1.30,    2.60,  1.75, 09,    37,       16514,   -9.38
2019/01/20 23:20:12.000000, 2000/00/00 00:00:00.000000, 56.986724106,-111.071594227,482.6,    -25.60,     0.06,  1.40,  1.10,    1.80,  1.51, 10,    41,       16513,   -9.44
2019/01/20 23:27:14.000000, 2000/00/00 00:00:00.000000, 56.986707382,-111.071573594,487.3,    -25.60,     0.61,  1.70,  1.10,    1.90,  1.67, 09,    39,       16510,   -9.50
2019/01/20 23:34:17.000000, 2000/00/00 00:00:00.000000, 56.986681765,-111.071603795,477.0,    -25.60,     0.67,  1.30,  1.10,    1.70,  1.70, 09,    39,       16508,   -9.56
2019/01/20 23:41:15.000000, 2000/00/00 00:00:00.000000, 56.986695475,-111.071607802,481.1,    -25.60,     0.37,  1.40,  1.20,    2.00,  1.42, 10,    39,       16505,   -9.63
2019/01/20 23:48:23.000000, 2000/00/00 00:00:00.000000, 56.986716171,-111.071600843,482.5,    -25.60,    -4.33,  1.60,  1.10,    1.80,  1.30, 11,    39,       16503,   -9.75
2019/01/20 23:55:26.000000, 2000/00/00 00:00:00.000000, 56.986717829,-111.071595001,483.7,    -25.60,     0.98,  1.60,  1.10,    1.60,  1.62, 10,    39,       16500,   -9.88
2019/01/21 00:02:30.000000, 2000/00/00 00:00:00.000000, 56.986686266,-111.071577363,480.4,    -25.60,    -1.34,  1.60,  1.40,    2.20,  1.42, 09,    40,       16500,   -10.00
2019/01/21 00:09:35.000000, 2000/00/00 00:00:00.000000, 56.986701252,-111.071559078,481.6,    -25.60,     1.16,  1.30,  1.10,    1.60,  1.60, 09,    41,       16500,   -10.19
2019/01/21 00:16:37.000000, 2000/00/00 00:00:00.000000, 56.986683591,-111.071564500,480.8,    -25.60,     0.79,  1.60,  1.20,    1.80,  1.60, 09,    39,       16500,   -10.13
2019/01/21 00:23:36.000000, 2000/00/00 00:00:00.000000, 56.986709528,-111.071616392,477.0,    -25.60,     0.43,  1.40,  1.20,    1.90,  1.59, 09,    40,       16500,   -10.25
2019/01/21 00:30:30.000000, 2000/00/00 00:00:00.000000, 56.986717976,-111.071583646,482.8,    -25.60,    -0.06,  1.40,  1.10,    1.90,  1.65, 09,    40,       16500,   -10.25
2019/01/21 00:37:36.000000, 2000/00/00 00:00:00.000000, 56.986711057,-111.071574061,484.1,    -25.60,    -2.50,  1.50,  1.10,    2.00,  1.41, 10,    38,       16500,   -10.13
2019/01/21 00:44:40.000000, 2000/00/00 00:00:00.000000, 56.986710120,-111.071587080,482.7,    -25.60,     0.92,  1.50,  1.10,    2.10,  1.26, 11,    38,       16500,   -10.00
2019/01/21 00:51:47.000000, 2000/00/00 00:00:00.000000, 56.986713685,-111.071581273,485.1,    -25.60,     2.14,  1.40,  1.10,    2.00,  2.28, 08,    41,       16500,   -10.00
2019/01/21 00:58:45.000000, 2000/00/00 00:00:00.000000, 56.986707710,-111.071588470,485.2,    -25.60,     0.31,  1.40,  1.10,    2.10,  2.14, 09,    41,       16500,   -10.00
2019/01/21 01:05:38.000000, 2000/00/00 00:00:00.000000, 56.986712488,-111.071585626,483.0,    -25.60,    -0.06,  2.50,  1.70,    2.00,  2.61, 08,    42,       16500,   -10.06
2019/01/21 01:12:46.000000, 2000/00/00 00:00:00.000000, 56.986726002,-111.071582420,481.4,    -25.60,    -2.38,  1.60,  1.30,    1.70,  1.51, 10,    39,       16500,   -10.00
2019/01/21 01:19:40.000000, 2000/00/00 00:00:00.000000, 56.986703371,-111.071589342,478.4,    -25.60,    -0.18,  1.40,  1.10,    1.90,  3.58, 05,    39,       16500,   -10.00
2019/01/21 01:26:38.000000, 2000/00/00 00:00:00.000000, 56.986685707,-111.071506492,487.6,    -25.60,    -0.24,  1.40,  1.50,    2.10,  1.54, 11,    38,       16499,   -10.00
2019/01/21 01:33:31.000000, 2000/00/00 00:00:00.000000, 56.986682765,-111.071606030,478.3,    -25.60,    -0.06,  1.40,  1.10,    2.10,  1.77, 10,    40,       16499,   -10.00
2019/01/21 01:40:28.000000, 2000/00/00 00:00:00.000000, 56.986686407,-111.071631198,474.2,    -25.60,    -0.31,  1.70,  1.20,    2.00,  1.64, 11,    39,       16499,   -9.94
2019/01/21 01:47:35.000000, 2000/00/00 00:00:00.000000, 56.986688116,-111.071599038,478.6,    -25.60,    -2.69,  1.50,  1.30,    2.00,  1.70, 11,    38,       16498,   -9.88
2019/01/21 01:54:33.000000, 2000/00/00 00:00:00.000000, 56.986692775,-111.071575484,477.0,    -25.60,    -0.31,  1.40,  1.00,    1.70,  1.72, 12,    39,       16497,   -9.88
2019/01/21 02:01:26.000000, 2000/00/00 00:00:00.000000, 56.986692260,-111.071615863,478.1,    -25.60,    -0.12,  1.40,  1.00,    1.80,  1.67, 12,    38,       16497,   -9.88
2019/01/21 02:08:20.000000, 2000/00/00 00:00:00.000000, 56.986696969,-111.071589235,475.3,    -25.60,     0.12,  1.30,  1.00,    1.90,  2.04, 11,    41,       16495,   -9.88
2019/01/21 02:15:14.000000, 2000/00/00 00:00:00.000000, 56.986683958,-111.071614658,476.1,    -25.60,    -0.12,  1.20,  1.00,    1.90,  1.43, 12,    38,       16494,   -9.94
2019/01/21 02:22:08.000000, 2000/00/00 00:00:00.000000, 56.986676504,-111.071583970,478.8,    -25.60,    -0.06,  1.30,  1.10,    1.80,  1.43, 12,    39,       16494,   -9.94
2019/01/21 02:29:02.000000, 2000/00/00 00:00:00.000000, 56.986675633,-111.071590235,475.7,    -25.60,    -0.06,  1.40,  0.98,    2.50,  1.35, 12,    39,       16493,   -9.94
2019/01/21 02:35:57.000000, 2000/00/00 00:00:00.000000, 56.986693711,-111.071607546,477.6,    -25.60,    -0.18,  1.30,  1.20,    2.30,  1.41, 12,    36,       16491,   -9.88
2019/01/21 02:43:03.000000, 2000/00/00 00:00:00.000000, 56.986685206,-111.071586895,477.2,    -25.60,     2.38,  1.30,  1.10,    1.80,  1.96, 11,    39,       16490,   -9.81
2019/01/21 02:49:56.000000, 2000/00/00 00:00:00.000000, 56.986686407,-111.071598902,479.8,    -25.60,    -0.06,  1.10,  1.00,    1.90,  1.97, 11,    40,       16488,   -9.88
2019/01/21 02:56:50.000000, 2000/00/00 00:00:00.000000, 56.986676239,-111.071562824,480.2,    -25.60,     0.06,  1.20,  1.10,    1.70,  2.10, 10,    40,       16488,   -9.94
2019/01/21 03:03:57.000000, 2000/00/00 00:00:00.000000, 56.986675072,-111.071583609,481.2,    -25.60,    -2.38,  1.50,  1.30,    1.90,  1.64, 12,    38,       16487,   -9.94
2019/01/21 03:10:50.000000, 2000/00/00 00:00:00.000000, 56.986708114,-111.071619509,481.4,    -25.60,     0.06,  1.40,  1.10,    1.80,  1.70, 11,    38,       16484,   -9.94
2019/01/21 03:17:44.000000, 2000/00/00 00:00:00.000000, 56.986703323,-111.071622452,481.1,    -25.60,     0.12,  1.40,  1.30,    1.60,  1.72, 10,    39,       16482,   -9.94
2019/01/21 03:24:44.000000, 2000/00/00 00:00:00.000000, 56.986691804,-111.071593479,483.3,    -25.60,     0.37,  1.40,  1.10,    1.90,  1.60, 10,    41,       16481,   -10.00
2019/01/21 03:31:38.000000, 2000/00/00 00:00:00.000000, 56.986700125,-111.071600254,482.9,    -25.60,     0.12,  1.50,  1.20,    2.50,  1.39, 11,    39,       16480,   -9.94
2019/01/21 03:38:32.000000, 2000/00/00 00:00:00.000000, 56.986717021,-111.071609000,486.2,    -25.60,    -0.06,  2.80,  2.00,    2.60,  1.34, 11,    36,       16480,   -9.94
2019/01/21 03:45:30.000000, 2000/00/00 00:00:00.000000, 56.986700748,-111.071604175,482.7,    -25.60,     0.24,  1.70,  1.30,    2.10,  1.24, 12,    36,       16478,   -10.00
2019/01/21 03:52:28.000000, 2000/00/00 00:00:00.000000, 56.986728859,-111.071607788,486.7,    -25.60,    -0.18,  1.70,  1.30,    2.20,  1.32, 11,    37,       16474,   -9.94
2019/01/21 03:59:34.000000, 2000/00/00 00:00:00.000000, 56.986709690,-111.071602178,483.7,    -25.60,    -2.44,  1.80,  1.30,    2.00,  1.45, 10,    39,       16472,   -10.00
2019/01/21 04:06:31.000000, 2000/00/00 00:00:00.000000, 56.986704585,-111.071562939,482.3,    -25.60,    -0.18,  1.50,  1.20,    1.90,  1.33, 11,    39,       16470,   -10.00
2019/01/21 04:13:24.000000, 2000/00/00 00:00:00.000000, 56.986667626,-111.071576657,481.7,    -25.60,     0.06,  1.30,  1.20,    1.50,  1.59, 09,    38,       16468,   -10.06
2019/01/21 04:20:22.000000, 2000/00/00 00:00:00.000000, 56.986680536,-111.071578731,480.3,    -25.60,     0.31,  1.30,  1.10,    1.40,  1.67, 09,    40,       16468,   -10.00
2019/01/21 04:27:15.000000, 2000/00/00 00:00:00.000000, 56.986690106,-111.071591352,477.6,    -25.60,    -0.06,  1.30,  1.10,    1.50,  1.67, 10,    39,       16468,   -10.00
2019/01/21 04:34:08.000000, 2000/00/00 00:00:00.000000, 56.986663609,-111.071586432,477.3,    -25.60,     0.06,  1.30,  1.10,    1.60,  1.74, 10,    39,       16468,   -10.00
2019/01/21 04:41:04.000000, 2000/00/00 00:00:00.000000, 56.986703841,-111.071592129,480.9,    -25.60,     0.18,  1.30,  1.20,    1.50,  1.48, 11,    40,       16468,   -9.94
2019/01/21 04:48:11.000000, 2000/00/00 00:00:00.000000, 56.986691142,-111.071595899,482.1,    -25.60,    -2.38,  1.30,  1.10,    1.70,  1.40, 11,    39,       16468,   -10.00
2019/01/21 04:55:09.000000, 2000/00/00 00:00:00.000000, 56.986726749,-111.071601083,481.2,    -25.60,    -0.24,  1.40,  1.10,    1.50,  1.47, 11,    39,       16468,   -10.00
2019/01/21 05:02:02.000000, 2000/00/00 00:00:00.000000, 56.986692552,-111.071597617,480.2,    -25.60,     0.12,  1.30,  1.10,    1.80,  1.44, 11,    38,       16468,   -10.00
2019/01/21 05:08:56.000000, 2000/00/00 00:00:00.000000, 56.986696542,-111.071569655,482.9,    -25.60,     0.06,  1.30,  1.00,    1.80,  1.45, 12,    39,       16468,   -10.00
2019/01/21 05:15:50.000000, 2000/00/00 00:00:00.000000, 56.986699269,-111.071617137,482.4,    -25.60,     0.12,  1.40,  1.10,    2.30,  1.46, 11,    38,       16468,   -10.06
2019/01/21 05:22:44.000000, 2000/00/00 00:00:00.000000, 56.986695877,-111.071574880,479.8,    -25.60,     0.12,  1.30,  1.10,    2.20,  1.44, 11,    40,       16468,   -10.06
2019/01/21 05:29:51.000000, 2000/00/00 00:00:00.000000, 56.986698246,-111.071576805,485.1,    -25.60,    -2.44,  1.20,  1.10,    1.80,  1.94, 10,    40,       16468,   -10.06
2019/01/21 05:36:44.000000, 2000/00/00 00:00:00.000000, 56.986697391,-111.071578100,480.3,    -25.60,    -0.12,  1.40,  1.10,    2.30,  1.98, 11,    38,       16468,   -10.00
2019/01/21 05:43:54.000000, 2000/00/00 00:00:00.000000, 56.986715739,-111.071577353,483.7,    -25.60,    -4.94,  1.50,  1.20,    2.30,  2.12, 09,    39,       16468,   -10.00
2019/01/21 05:50:48.000000, 2000/00/00 00:00:00.000000, 56.986698857,-111.071577853,480.1,    -25.60,    -0.12,  1.20,  1.10,    1.70,  1.49, 12,    39,       16468,   -10.00
2019/01/21 05:57:47.000000, 2000/00/00 00:00:00.000000, 56.986700639,-111.071577636,481.2,    -25.60,     0.18,  1.20,  1.00,    1.70,  1.89, 10,    39,       16468,   -10.00
2019/01/21 06:04:53.000000, 2000/00/00 00:00:00.000000, 56.986699251,-111.071581322,479.4,    -25.60,    -2.44,  1.30,  1.10,    1.80,  1.92, 09,    38,       16468,   -10.06
2019/01/21 06:11:59.000000, 2000/00/00 00:00:00.000000, 56.986692119,-111.071570551,482.5,    -25.60,     2.38,  1.50,  1.10,    1.90,  1.92, 09,    39,       16468,   -10.00
2019/01/21 06:19:05.000000, 2000/00/00 00:00:00.000000, 56.986685776,-111.071599817,481.6,    -25.60,     2.56,  1.60,  1.10,    1.90,  1.68, 09,    39,       16468,   -10.00
2019/01/21 06:26:11.000000, 2000/00/00 00:00:00.000000, 56.986698899,-111.071603634,482.1,    -25.60,     2.26,  1.60,  1.20,    2.40,  1.71, 08,    38,       16468,   -10.06
2019/01/21 06:33:04.000000, 2000/00/00 00:00:00.000000, 56.986694987,-111.071599805,485.8,    -25.60,    -0.12,  1.50,  1.10,    1.80,  1.49, 09,    41,       16468,   -10.06
2019/01/21 06:39:58.000000, 2000/00/00 00:00:00.000000, 56.986713903,-111.071574725,484.5,    -25.60,     0.12,  2.20,  1.50,    2.90,  2.03, 08,    38,       16467,   -10.06
2019/01/21 06:46:55.000000, 2000/00/00 00:00:00.000000, 56.986706051,-111.071587684,485.0,    -25.60,     0.18,  3.30,  2.20,    5.20,  1.86, 09,    36,       16467,   -10.06
2019/01/21 06:54:01.000000, 2000/00/00 00:00:00.000000, 56.986695502,-111.071605896,483.8,    -25.60,     2.44,  1.90,  1.20,    2.80,  2.40, 07,    39,       16466,   -10.00
2019/01/21 07:00:57.000000, 2000/00/00 00:00:00.000000, 56.986711655,-111.071595051,478.0,    -25.60,    -0.18,  1.60,  1.20,    1.80,  1.31, 10,    40,       16465,   -10.06
2019/01/21 07:08:03.000000, 2000/00/00 00:00:00.000000, 56.986705452,-111.071599468,483.8,    -25.60,    -2.50,  1.50,  1.20,    1.70,  1.43, 09,    39,       16465,   -10.00
2019/01/21 07:14:58.000000, 2000/00/00 00:00:00.000000, 56.986709970,-111.071603947,486.6,    -25.60,    -0.18,  1.60,  1.10,    1.80,  1.49, 09,    42,       16463,   -10.06
2019/01/21 07:22:05.000000, 2000/00/00 00:00:00.000000, 56.986704066,-111.071606805,485.0,    -25.60,    -2.20,  1.40,  1.10,    1.50,  1.56, 09,    39,       16461,   -10.00
2019/01/21 07:28:58.000000, 2000/00/00 00:00:00.000000, 56.986686097,-111.071611393,478.9,    -25.60,     0.12,  1.20,  1.20,    1.50,  1.73, 09,    38,       16460,   -10.06
2019/01/21 07:36:06.000000, 2000/00/00 00:00:00.000000, 56.986685097,-111.071594882,483.3,    -25.60,     2.81,  1.40,  1.10,    1.80,  1.45, 11,    39,       16460,   -10.13
2019/01/21 07:43:13.000000, 2000/00/00 00:00:00.000000, 56.986697160,-111.071574553,483.7,    -25.60,    -2.44,  1.10,  1.00,    1.50,  1.76, 10,    40,       16458,   -10.06
2019/01/21 07:50:19.000000, 2000/00/00 00:00:00.000000, 56.986722474,-111.071583944,485.4,    -25.60,     2.38,  1.20,  1.20,    1.70,  1.77, 10,    39,       16457,   -10.06
2019/01/21 07:57:26.000000, 2000/00/00 00:00:00.000000, 56.986701455,-111.071610328,481.3,    -25.60,     2.56,  1.20,  1.20,    1.70,  1.59, 11,    40,       16455,   -10.06
2019/01/21 08:04:32.000000, 2000/00/00 00:00:00.000000, 56.986698293,-111.071580372,479.6,    -25.60,     2.50,  1.30,  1.20,    1.90,  2.38, 09,    40,       16452,   -10.13
2019/01/21 08:11:39.000000, 2000/00/00 00:00:00.000000, 56.986705579,-111.071604434,483.8,    -25.60,    -2.14,  1.30,  1.10,    1.80,  2.19, 09,    39,       16452,   -10.13
2019/01/21 08:18:35.000000, 2000/00/00 00:00:00.000000, 56.986704254,-111.071614133,478.3,    -25.60,     0.31,  1.30,  1.20,    2.70,  2.13, 09,    40,       16452,   -10.19
